"","name","value","residuals"
"1","Control",0,0.779290197604567
"2","Control",0,-0.535429663785701
"3","Control",0,-1.3226821807981
"4","Control",0,-0.90365313800779
"5","Control",0,0.279844679244556
"6","Control",0,-2.80969151372948
"7","Control",0,-0.0150784736353895
"8","Control",0,0.677559191226452
"9","Control",0,-0.483330476206765
"10","Control",0,-2.00897134521623
"11","Control",0,0.00181767184591486
"12","Control",0,-0.316053976529453
"13","Control",0,0.199951854612058
"14","Control",0,-1.15306767793489
"15","Control",0,-1.15888943590037
"16","Control",0,-1.59178634867822
"17","Control",0,1.37165316740877
"18","Control",0,-0.17684246739897
"19","Control",0,-2.80284471093289
"20","Control",0,-0.446195865183578
"21","Control",0,0.0531043301346958
"22","Control",0,0.679790988109511
"23","Control",0,0.0173228078784575
"24","Control",0,3.67275751350093
"25","Control",0,-0.53058337418393
"26","Control",0,-1.93905078917268
"27","Control",0,1.123337199129
"28","Control",0,-0.618725281943439
"29","Control",0,-0.503164429257217
"30","Control",0,2.47659056520489
"31","Control",0,0.464747139012889
"32","Control",0,-1.67620723160229
"33","Control",0,-0.920619887065361
"34","Control",0,-0.19631216008817
"35","Control",0,0.931877723368803
"36","Control",0,0.176192414153304
"37","Control",0,1.64753993486033
"38","Control",0,1.4068009194278
"39","Control",0,-2.15609035850563
"40","Control",0,1.1148271665835
"41","Control",0,-2.1622654756154
"42","Control",0,2.49723485375904
"43","Control",0,1.27827788582427
"44","Control",0,-3.09533266391634
"45","Control",0,-0.91810579665051
"46","Control",0,-0.627110764638041
"47","Control",0,-2.03104879717541
"48","Control",0,-1.32571082505089
"49","Control",0,-2.17799400586526
"50","Control",0,0.633086792045434
"51","Control",0,2.40541819252948
"52","Control",0,-1.37638923664652
"53","Control",0,-0.636772702989642
"54","Control",0,-0.5248193591018
"55","Control",0,-0.310629459677125
"56","Control",0,0.865633131693997
"57","Control",0,-3.10499884489438
"58","Control",0,-1.37036039717468
"59","Control",0,4.11730032252525
"60","Control",0,-1.50763030313801
"61","Control",0,1.49665008515035
"62","Control",0,4.70529077317077
"63","Control",0,-1.72958811794802
"64","Control",0,3.73513905516167
"65","Control",0,-3.2317675257222
"66","Control",0,4.81057837226068
"67","Control",0,-1.20251410238638
"68","Control",0,1.60229531670453
"69","Control",0,1.39334280051196
"70","Control",0,-1.10070192861477
"71","Control",0,1.66825645926153
"72","Control",0,-3.34186986014873
"73","Control",0,0.437645352439006
"74","Control",0,1.05981093631077
"75","Control",0,0.865162167851366
"76","Control",0,2.00544052516988
"77","Control",0,-2.46348820495505
"78","Control",0,0.61740067536185
"79","Control",0,2.26902233781468
"80","Control",0,-0.224474619694744
"81","Control",0,3.47027700700228
"82","Control",0,-1.74902904332222
"83","Control",0,1.10668470655622
"84","Control",0,0.701872590757115
"85","Control",0,-2.29659294368275
"86","Control",0,1.00561546148489
"87","Control",0,-1.57889796047013
"88","Control",0,0.524997296158024
"89","Control",0,-0.867129199745046
"90","Control",0,-1.52439843163376
"91","Control",0,-0.800299779666052
"92","Control",0,1.3721896699613
"93","Control",0,1.1462322217703
"94","Control",0,-2.26631799970907
"95","Control",0,-2.1103028352165
"96","Control",0,-1.16014274179932
"97","Control",0,0.356213513878403
"98","Control",0,0.586897928848808
"99","Control",0,2.58362293355683
"100","Control",0,-1.57676662377028
"101","Control",0,2.77665070204241
"102","Control",0,0.893988581721807
"103","Control",0,-0.623137336274304
"104","Control",0,-2.80208113390023
"105","Control",0,0.880912991305964
"106","Control",0,-1.03910337561379
"107","Control",0,2.28844075252985
"108","Control",0,-1.99699541028723
"109","Control",0,-1.48477173301509
"110","Control",0,3.56945885830251
"111","Control",0,0.640895652595084
"112","Control",0,-0.16443923431153
"113","Control",0,-0.672594468260661
"114","Control",0,1.71239546366406
"115","Control",0,-1.59125780556198
"116","Control",0,0.308924960502639
"117","Control",0,3.24602094599732
"118","Control",0,-0.597102214845877
"119","Control",0,3.86533594545955
"120","Control",0,1.88085607273035
"121","Control",0,2.6742650545476
"122","Control",0,2.37686847233838
"123","Control",0,-0.398535078884953
"124","Control",0,-1.28450101986059
"125","Control",0,2.37306664100954
"126","Control",0,1.63490594645064
"127","Control",0,1.14391222947055
"128","Control",0,-1.05027396437056
"129","Control",0,1.8834390741984
"130","Control",0,-0.038569433904831
"131","Control",0,2.41700969777669
"132","Control",0,2.99756485189348
"133","CMV.pbmc",1,-1.97658782384735
"134","Control",0,2.30109907042199
"135","Control",0,-0.922275175343301
"136","CMV.pbmc",1,-1.68770295574049
"137","Control",0,-1.28465917599785
"138","Control",0,-2.23241866138622
"139","Control",0,-2.27654386603259
"140","Control",0,-0.696568171124142
"141","Control",0,1.72048787333131
"142","Control",0,-2.02193328575045
"143","Control",0,-0.604776353049505
"144","Control",0,0.966448466765421
"145","Control",0,1.77027872680929
"146","Control",0,-0.950059141314503
"147","Control",0,2.08469276171685
"148","Control",0,0.638682905611796
"149","Control",0,1.51481270947343
"150","Control",0,-2.58544105630513
"151","CMV.pbmc",1,-3.37745964364659
"152","Control",0,0.283505552202303
"153","Control",0,-0.275095572489732
"154","Control",0,-3.23229805090326
"155","Control",0,3.00868595436826
"156","Control",0,1.17138160284039
"157","Control",0,-1.72834513709488
"158","Control",0,-3.07413597434726
"159","Control",0,-0.673500170017768
"160","Control",0,-0.335977941630719
"161","Control",0,-1.25326657222831
"162","Control",0,-1.62543829617302
"163","Control",0,0.647655594320051
"164","Control",0,1.85294332131858
"165","Control",0,-0.800445036332065
"166","Control",0,-0.864474515927165
"167","Control",0,-2.54070861592633
"168","Control",0,3.50533614357291
"169","Control",0,-0.647794660956037
"170","Control",0,-0.783371604208403
"171","Control",0,-0.0571740488514951
"172","Control",0,0.494159831465048
"173","Control",0,-2.51756155901026
"174","Control",0,-1.09721301007264
"175","Control",0,-1.4446950037398
"176","Control",0,-1.56864693342067
"177","Control",0,-1.52326504495311
"178","CMV.pbmc",1,1.51926645854236
"179","Control",0,-1.36124705848169
"180","Control",0,3.3670493755546
"181","Control",0,2.65048979063929
"182","Control",0,0.623640448333262
"183","Control",0,1.34117837374486
"184","Control",0,0.81836521691746
"185","CMV.pbmc",1,-1.45865864233037
"186","Control",0,-0.920519418285497
"187","Control",0,-0.822726841067866
"188","Control",0,-1.9239438907689
"189","Control",0,2.60480215763737
"190","Control",0,1.93932699933965
"191","Control",0,1.36677405838205
"192","CMV.pbmc",1,1.21543450622411
"193","CMV.pbmc",1,1.87055592003635
"194","Control",0,-0.839666999445011
"195","Control",0,0.941703194543464
"196","Control",0,-0.792587523988844
"197","Control",0,-2.09876308573766
"198","CMV.pbmc",1,0.975712648956339
"199","Control",0,1.4802893748086
"200","Control",0,1.40190261355033
"201","Control",0,2.09669394240154
"202","Control",0,2.67050761868944
"203","Control",0,1.62484031511318
"204","Control",0,1.12732443594753
"205","Control",0,1.21328776685897
"206","Control",0,-0.291140735107512
"207","Control",0,1.81357847374565
"208","Control",0,-0.956524414640142
"209","Control",0,-0.229297743221764
"210","Control",0,2.800780079356
"211","Control",0,0.661721624906495
"212","Control",0,-2.29856963639592
"213","Control",0,1.18872934403447
"214","Control",0,2.71065825177252
"215","Control",0,3.36063108097799
"216","Control",0,2.20312557614128
"217","Control",0,0.156494906294945
"218","Control",0,0.521004168959157
"219","Control",0,0.855198769146725
"220","Control",0,0.713109229767682
"221","Control",0,-1.48375821354336
"222","Control",0,-2.25856623585037
"223","Control",0,0.85391318008195
"224","Control",0,0.379362876210941
"225","Control",0,-0.190183386638147
"226","Control",0,0.448262092791492
"227","Control",0,-1.00392281766739
"228","Control",0,-0.784934716766518
"229","Control",0,1.1582984717082
